物品名称,时间,日期
牢固的,07:11:22.633,20250823
污秽的面具,07:11:23.232,20250823
亏秽的面具,07:11:23.340,20250823
秽的面具,07:11:44.284,20250823
污秽的面具,07:11:44.334,20250823
破损的面具,07:11:46.891,20250823
甜甜花,07:12:07.191,20250823
导能绘卷,07:15:41.145,20250823
导能绘卷,07:15:41.189,20250823
导能绘,07:15:41.249,20250823
封魔绘卷,07:15:41.440,20250823
树莓,07:16:57.240,20250823
薄荷,07:18:39.430,20250823
薄荷,07:18:44.191,20250823
薄荷,07:18:51.894,20250823
薄荷,07:19:42.787,20250823
混沌装置,07:19:47.288,20250823
混沌回路,07:19:47.543,20250823
混沌炉心,07:20:43.433,20250823
混沌装置,07:20:43.684,20250823
混沌回路,07:20:44.080,20250823
混沌装置,07:20:44.893,20250823
混沌装置,07:21:04.581,20250823
须弥蔷薇,07:21:34.217,20250823
混沌回路,07:22:08.339,20250823
混沌装置,07:22:08.639,20250823
混沌炉心,07:22:08.940,20250823
混沌装置,07:27:04.844,20250823
游医的银莲,07:27:05.145,20250823
混沌炉心,07:27:05.442,20250823
混沌回路,07:27:05.642,20250823
混沌回,07:27:05.743,20250823
混沌回路,07:29:41.640,20250823
混沌装置,07:29:41.942,20250823
微光角菌,07:30:14.036,20250823
微光角菌,07:30:14.337,20250823
混沌炉心,07:31:37.728,20250823
混沌回路,07:31:38.188,20250823
混沌装置,07:31:38.884,20250823
混沌装置,07:33:17.031,20250823
结实的骨片,07:38:05.680,20250823
脆弱的骨片,07:38:07.537,20250823
石化的骨片,07:38:07.791,20250823
结实的骨片,07:40:05.147,20250823
脆弱的骨片,07:40:05.344,20250823
石化的骨片,07:40:05.540,20250823
游医的药壶,07:40:05.737,20250823
石化的骨片,07:40:24.489,20250823
脆弱的骨片,07:40:24.835,20250823
结实的骨片,07:40:25.286,20250823
结实的,07:40:25.376,20250823
结实的骨片,07:40:26.540,20250823
脆弱的骨片,07:40:26.841,20250823
的骨片,07:40:26.937,20250823
脆弱的骨,07:41:26.129,20250823
脆弱的骨,07:41:26.841,20250823
脆弱的片,07:41:27.540,20250823
石化的骨,07:41:29.789,20250823
石化的骨片,07:41:29.838,20250823
结实的骨,07:41:31.693,20250823
结实的骨片,07:41:31.748,20250823
结实的,07:41:31.789,20250823
脆弱的骨片,07:41:31.931,20250823
导能绘卷,07:42:03.628,20250823
封魔绘卷,07:42:03.888,20250823
导能绘卷,07:42:10.187,20250823
导能绘,07:42:10.289,20250823
封魔绘卷,07:42:10.442,20250823
结实的骨片,07:43:30.241,20250823
教官的帽子,07:44:53.694,20250823
脆弱的骨片,07:44:53.890,20250823
石化的骨片,07:44:54.091,20250823
结实的骨片,07:44:54.295,20250823
烈焰花,07:45:03.288,20250823
脆弱的骨人,07:45:05.790,20250823
脆弱的骨片,07:45:05.865,20250823
石化的骨片,07:45:06.046,20250823
结实的骨片,07:45:06.284,20250823
甜甜花,07:45:37.336,20250823
脆弱的骨片,07:46:27.584,20250823
结实的骨片,07:46:29.142,20250823
脆弱的骨片,07:47:30.646,20250823
结实的骨片,07:47:30.947,20250823
石化的骨片,07:47:31.138,20250823
脆弱的骨片,07:48:59.642,20250823
流放者之羽,07:49:15.895,20250823
结实的骨片,07:49:16.192,20250823
结实的骨片,07:50:20.088,20250823
脆弱的骨片,07:50:20.349,20250823
结实的骨片,07:50:20.734,20250823
脆弱的骨,07:50:32.386,20250823
脆弱的骨片,07:50:32.434,20250823
结实的骨片,07:50:32.644,20250823
战狂的翎羽,07:51:39.486,20250823
石化的骨片,07:51:39.737,20250823
结实的骨片,07:51:39.897,20250823
枯叶紫英,07:52:35.641,20250823
老练的坚齿,07:57:39.639,20250823
稚嫩的尖齿,07:57:41.745,20250823
游医的枭羽,08:00:44.439,20250823
惑光的阔叶,08:02:40.289,20250823
惑光的,08:02:40.387,20250823
折光的胚芽,08:02:40.588,20250823
甜甜花,04:16:19.389,20250824
薄荷,04:17:51.537,20250824
铁块,04:21:41.026,20250824
铁块,04:21:41.932,20250824
清水玉,04:27:35.376,20250824
清水玉,04:27:36.781,20250824
铁块,04:28:57.275,20250824
铁块,04:28:58.192,20250824
铁块,04:28:59.783,20250824
铁块,04:29:07.430,20250824
铁块,04:30:18.271,20250824
铁块,04:30:18.620,20250824
铁块,04:30:48.277,20250824
铁块,04:30:55.240,20250824
铁块,04:33:32.367,20250824
铁块,04:33:49.296,20250824
铁块,04:34:48.144,20250824
铁块,04:34:49.832,20250824
铁块,04:35:00.386,20250824
绝云椒椒,04:37:21.524,20250824
石珀,04:38:25.486,20250824
甜甜花,04:45:04.134,20250824
兽肉,04:46:19.825,20250824
兽肉,04:46:20.170,20250824
石珀,04:51:53.582,20250824
水晶块,04:52:41.220,20250824
魔晶块,04:52:46.281,20250824
水晶块,04:52:56.578,20250824
薄荷,04:53:09.121,20250824
水晶块,04:53:23.518,20250824
水晶块,04:53:25.974,20250824
魔晶块,04:53:28.231,20250824
魔晶块,04:53:32.484,20250824
白铁块,04:53:33.383,20250824
魔晶块,04:53:33.627,20250824
魔晶块,04:54:29.788,20250824
魔晶块,04:54:33.586,20250824
水晶块,04:54:41.134,20250824
魔晶块,04:54:41.426,20250824
风车菊,04:54:56.491,20250824
水晶块,04:55:37.227,20250824
铁块,04:55:39.970,20250824
魔晶块,04:55:40.319,20250824
薄荷,04:56:48.282,20250824
铁块,04:57:04.479,20250824
铁块,04:57:04.782,20250824
铁块,04:57:45.819,20250824
铁块,04:58:05.936,20250824
树莓,04:58:16.482,20250824
水晶块,04:59:11.284,20250824
水晶块,04:59:12.221,20250824
树莓,05:00:50.873,20250824
蘑菇,05:01:13.634,20250824
水晶块,05:03:13.076,20250824
甜甜花,05:03:24.425,20250824
水晶块,05:03:29.923,20250824
水晶块,05:03:58.270,20250824
水晶块,05:04:16.829,20250824
,05:04:30.549,20250824
胡萝卜,05:04:30.584,20250824
胡萝,05:04:30.625,20250824
胡萝卜,05:04:30.669,20250824
水晶块,05:04:33.380,20250824
蘑菇,05:05:04.769,20250824
铁块,05:05:32.429,20250824
铁块,05:06:10.496,20250824
薄荷,05:11:19.770,20250824
青蜜莓,05:17:50.773,20250824
青蜜莓,05:18:09.240,20250824
折光的胚芽,05:24:24.871,20250824
惑光的阔叶,05:24:25.137,20250824
惑光的,05:24:25.232,20250824
黑铜号角,05:29:41.579,20250824
沉重号角,05:29:41.885,20250824
惑光的阔叶,05:29:44.384,20250824
锐利的箭簇,05:29:55.528,20250824
牢固的箭簇,05:29:55.779,20250824
牢固的箭蔟,05:29:55.831,20250824
牢固的,05:29:55.880,20250824
折光的胚芽,05:30:06.274,20250824
破损的面具,05:30:06.830,20250824
破损的,05:30:06.937,20250824
波损的,05:30:06.980,20250824
折光的胚芽,05:31:59.934,20250824
惑光的阔叶,05:32:00.177,20250824
惑光的,05:32:00.280,20250824
迷光的叶之心,05:35:30.629,20250824
折光的胚芽,05:35:30.877,20250824
惑光的阔叶,05:35:30.932,20250824
迷光的蜷叶之心,05:35:30.984,20250824
折光的胚芽,05:35:39.979,20250824
微光角,05:36:00.629,20250824
微光角菌,05:36:00.684,20250824
破损的面具,05:37:11.834,20250824
破损的面具,05:37:12.535,20250824
破损的面具,05:37:13.271,20250824
破损的面具,05:37:14.034,20250824
牢固的箭蔟,05:37:15.227,20250824
牢固的箭簇,05:37:15.304,20250824
破损的面具,05:37:15.534,20250824
异界生命核,05:38:07.585,20250824
外世突触,05:38:23.626,20250824
外世突,05:38:23.722,20250824
隙间之核,05:38:24.827,20250824
异界生命核,05:38:26.075,20250824
隙间之核,05:38:28.823,20250824
外世突触,05:38:29.078,20250824
外世突触,05:39:15.736,20250824
隙间之核,05:39:16.034,20250824
外世突触,05:39:25.273,20250824
隙间之核,05:39:25.527,20250824
异界生命核,05:39:32.423,20250824
外世突触,05:39:36.534,20250824
隙间之核,05:39:36.786,20250824
茉洁草,05:39:49.684,20250824
教官的怀表,05:40:16.183,20250824
隙间之核,05:41:35.037,20250824
外世突触,05:41:35.286,20250824
隙间之核,05:41:35.337,20250824
外世突触,05:41:40.931,20250824
隙间之核,05:41:42.493,20250824
外世突触,05:41:42.883,20250824
异界生命核,05:41:43.132,20250824
异界生命核,05:43:01.725,20250824
隙间之核,05:43:02.026,20250824
外世突触,05:43:02.287,20250824
异界生命核,05:43:18.173,20250824
隙间之核,05:43:18.423,20250824
外世突触,05:43:18.678,20250824
外世突触,05:43:50.336,20250824
隙间之核,05:43:50.575,20250824
隙间之核,05:43:56.528,20250824
外世突触,05:43:56.688,20250824
甜甜花,05:45:33.685,20250824
星蕈,05:45:59.119,20250824
星蕈,05:46:08.079,20250824
隐兽利爪,05:46:39.783,20250824
隐兽指爪,05:46:40.087,20250824
隐兽指爪,05:47:33.773,20250824
隐兽利爪,05:47:34.032,20250824
隐兽指爪,05:47:43.327,20250824
隐兽指爪,05:47:45.530,20250824
地脉的枯叶,05:49:48.536,20250824
地脉的旧枝,05:49:48.848,20250824
树莓,05:53:07.891,20250824
树莓,05:53:12.020,20250824
甜甜花,05:53:18.978,20250824
隐兽鬼爪,05:55:37.530,20250824
隐兽利爪,05:55:49.021,20250824
隐兽利,05:55:49.126,20250824
隐兽鬼爪,05:55:50.324,20250824
隐兽利爪,05:56:33.426,20250824
隐兽指,05:57:36.231,20250824
隐兽指瓜,05:57:36.926,20250824
隐兽利爪,05:57:37.676,20250824
隐兽鬼爪,05:57:37.777,20250824
隐兽指爪,06:00:37.422,20250824
隐兽指爪,06:00:38.188,20250824
隐兽利爪,06:00:38.487,20250824
隐兽利爪,06:01:21.824,20250824
隐兽鬼爪,06:01:24.032,20250824
隐兽鬼爪,06:01:24.729,20250824
隐兽利爪,06:01:39.932,20250824
隐兽指爪,06:01:40.231,20250824
史莱姆凝液,06:04:16.628,20250824
史莱姆清,06:04:16.834,20250824
史莱姆原,06:04:32.178,20250824
史莱姆原浆,06:04:32.231,20250824
史莱姆,06:04:32.277,20250824
史莱姆原浆,06:04:33.352,20250824
史莱姆,06:04:33.468,20250824
史莱姆凝液,06:04:33.632,20250824
史莱姆,06:04:33.730,20250824
史莱姆清,06:04:33.780,20250824
黑铜号角,06:10:24.931,20250824
沉重号角,06:10:25.834,20250824
破损的面具,06:10:26.137,20250824
黑晶号角,06:10:32.275,20250824
破损的面具,06:10:32.580,20250824
不祥的面具,06:10:32.833,20250824
沉重号角,06:10:33.025,20250824
污秽的面具,06:10:33.226,20250824
黑铜号角,06:10:33.436,20250824
兽肉,06:12:06.276,20250824
沉重号角,06:12:18.985,20250824
破损的面具,06:12:19.271,20250824
黑铜号角,06:12:19.522,20250824
的面具,06:13:07.774,20250824
污秽的面具,06:13:07.831,20250824
破损的面具,06:13:11.723,20250824
沉重号角,06:13:15.575,20250824
黑铜号角,06:13:15.732,20250824
黑晶号角,06:13:15.931,20250824
破损的面具,06:14:24.331,20250824
黑铜号角,06:14:25.020,20250824
破损的面具,06:14:25.787,20250824
破损的面具,06:14:26.525,20250824
黑铜号角,06:14:27.233,20250824
破损的面具,06:14:27.284,20250824
破损的面具,06:14:32.824,20250824
黑晶号角,06:14:33.234,20250824
黑铜号角,06:14:33.526,20250824
沉重号角,06:14:34.330,20250824
牢固的箭,06:16:09.483,20250824
牢固的箭簇,06:16:09.536,20250824
牢固的箭蔟,06:17:20.077,20250824
牢固的箭,06:17:20.126,20250824
黑铜号角,06:17:30.236,20250824
黑铜号,06:17:30.325,20250824
污秽的面具,06:17:30.473,20250824
破损的面具,06:17:30.651,20250824
沉重号角,06:17:30.885,20250824
黑晶号角,06:17:31.076,20250824
破损的面具,06:18:11.383,20250824
污秽的面具,06:18:11.878,20250824
沉重号角,06:18:23.278,20250824
沉重号角,06:18:24.030,20250824
沉重号角,06:18:24.778,20250824
沉重号角,06:18:25.491,20250824
沉重号角,06:18:26.933,20250824
黑晶号角,06:18:32.118,20250824
游医的枭羽,06:18:32.281,20250824
黑铜号角,06:18:32.533,20250824
沉重号角,06:18:33.374,20250824
黑晶号角,06:19:15.635,20250824
的面具,06:19:17.072,20250824
沉重号角,06:19:17.128,20250824
破损的面具,06:19:20.471,20250824
污秽的面具,06:19:20.723,20250824
黑晶号角,06:19:57.779,20250824
黑铜号角,06:19:58.029,20250824
甜甜花,06:20:19.630,20250824
松茸,06:24:51.072,20250824
黑铜号角,06:24:56.871,20250824
破损的面具,06:26:52.972,20250824
导能绘卷,06:26:53.224,20250824
黑铜号角,06:27:26.724,20250824
破损的面具,06:27:26.984,20250824
沉重号角,06:27:50.982,20250824
黑晶号角,06:27:51.283,20250824
苹果,06:28:57.880,20250824
树莓,06:30:56.678,20250824
薄荷,06:31:08.786,20250824
甜甜花,06:31:10.971,20250824
沉重号角,06:31:56.876,20250824
污秽的面具,06:31:57.134,20250824
黑铜号角,06:31:57.386,20250824
须弥蔷,06:32:57.873,20250824
须弥蔷薇,06:32:57.926,20250824
破损的面具,06:33:11.684,20250824
破损的,06:33:11.785,20250824
污秽的面具,06:33:24.088,20250824
沉重号角,06:33:24.130,20250824
须弥蔷薇,06:36:08.637,20250824
沉重号角,06:36:26.721,20250824
沉重号角,06:36:28.226,20250824
破损的面具,06:37:23.585,20250824
破损的面具,06:37:24.432,20250824
黑晶号角,06:37:24.585,20250824
破损的面具,06:37:25.828,20250824
黑铜号角,06:37:25.935,20250824
黑晶号角,06:37:25.982,20250824
黑铜号角,06:37:26.588,20250824
黑晶号角,06:37:26.678,20250824
沉重号角,06:37:27.194,20250824
黑铜号角,06:37:35.079,20250824
沉重号角,06:37:35.381,20250824
黑晶号角,06:37:35.532,20250824
牢固的箭蔟,06:39:51.673,20250824
牢固的箭簇,06:39:51.726,20250824
破损的面具,06:39:51.927,20250824
茉洁草,06:40:21.883,20250824
茉洁草,06:40:28.070,20250824
茉洁草,06:42:21.936,20250824
沉重号角,06:43:02.983,20250824
破损的面具,06:43:03.281,20250824
沉重号角,06:43:18.475,20250824
黑铜号角,06:43:18.726,20250824
甜甜花,06:43:58.678,20250824
破损的面具,06:44:26.183,20250824
破损的面具,06:44:26.880,20250824
破损的面具,06:44:27.628,20250824
黑铜号角,06:44:28.325,20250824
破损的面具,06:44:28.372,20250824
沉重号角,06:44:29.785,20250824
黑铜号角,06:44:29.925,20250824
黑晶号角,06:44:40.782,20250824
黑铜号角,06:44:41.020,20250824
黑铜号,06:44:41.128,20250824
茉洁草,06:45:27.579,20250824
锐利的箭簇,06:51:02.079,20250824
兑利的箭簇,06:51:02.187,20250824
利的箭簇,06:51:02.225,20250824
牢固的箭蔟,06:51:02.382,20250824
牢固的,06:51:02.474,20250824
破损的面具,06:51:02.683,20250824
薄荷,06:51:24.428,20250824
破损的面具,06:51:44.684,20250824
沉重号角,06:52:05.421,20250824
沉重号角,06:53:16.279,20250824
黑铜号角,06:53:16.422,20250824
黑晶号角,06:53:29.930,20250824
黑铜号角,06:53:30.180,20250824
黑铜号,06:53:30.274,20250824
啮合齿轮,06:53:30.529,20250824
齿合齿,06:53:30.628,20250824
奇械机芯齿轮,06:53:30.784,20250824
奇械机,06:53:30.873,20250824
机关正齿轮,06:53:31.018,20250824
齿轮,06:53:31.130,20250824
机关正齿轮,06:53:32.432,20250824
齿轮,06:53:32.568,20250824
啮合齿轮,06:53:32.726,20250824
啮合齿车,06:53:32.821,20250824
齿合齿,06:53:32.867,20250824
破损的面具,06:54:15.664,20250824
破损的,06:54:15.775,20250824
牢固的箭簇,06:54:15.921,20250824
黑铜号角,06:54:27.870,20250824
沉重号角,06:54:27.916,20250824
历战的箭簇,06:54:28.275,20250824
黑铜号角,06:54:28.671,20250824
锐利的箭簇,06:54:31.225,20250824
破损的面具,06:54:31.875,20250824
的面具,06:54:32.272,20250824
破损的面具,06:54:33.619,20250824
白萝,06:54:37.217,20250824
白萝卜,06:54:37.270,20250824
将军蟹,06:54:44.524,20250824
黑铜号角,06:56:05.811,20250824
黑铜号,06:56:05.907,20250824
沉重号角,06:56:06.114,20250824
破损的面具,06:56:07.666,20250824
牢固的箭，,06:56:20.665,20250824
牢固的箭蔟,06:56:20.713,20250824
牢固的,06:56:20.759,20250824
破损的面具,06:57:23.204,20250824
破损的面具,06:57:23.899,20250824
破损的面具,06:57:24.646,20250824
沉重号角,06:57:25.342,20250824
破损的面具,06:57:25.399,20250824
禽肉,06:58:41.602,20250824
胡萝卜,06:58:41.896,20250824
封魔绘卷,06:58:42.093,20250824
导能绘卷,06:58:42.341,20250824
导能绘,06:58:42.439,20250824
卷心菜,06:58:46.198,20250824
破损的面具,06:58:47.843,20250824
沉重号角,06:58:48.147,20250824
破损的面具,06:58:50.937,20250824
游医的怀钟,07:00:25.940,20250824
甜甜花,07:00:46.679,20250824
破损的面具,07:01:06.181,20250824
污秽的面具,07:01:08.181,20250824
黑晶号角,07:01:27.184,20250824
黑铜号角,07:01:27.486,20250824
破损的面具,07:01:27.773,20250824
沉重号角,07:01:28.022,20250824
隐兽指爪,07:02:15.173,20250824
隐兽指爪,07:02:22.479,20250824
隐兽利爪,07:02:22.716,20250824
隐兽指爪,07:02:23.375,20250824
隐兽利爪,07:02:24.426,20250824
黑铜号角,07:04:35.910,20250824
破损的面具,07:04:35.961,20250824
破损的面具,07:04:38.101,20250824
破损的面具,07:04:39.564,20250824
沉重号角,07:04:51.357,20250824
黑铜号角,07:04:51.608,20250824
黑晶号角,07:04:51.865,20250824
流放者之杯,07:04:52.063,20250824
破损的面具,07:04:52.260,20250824
破损的,07:04:52.353,20250824
树莓,07:05:22.145,20250824
树莓,07:05:22.562,20250824
黑铜号角,07:06:07.047,20250824
沉重号角,07:06:07.301,20250824
黑晶号角,07:06:07.598,20250824
破损的面具,07:06:07.793,20250824
破损的,07:06:07.903,20250824
游医的药壶,07:06:07.967,20250824
薄荷,07:07:05.849,20250824
薄荷,07:07:10.395,20250824
薄荷,07:07:18.094,20250824
混沌回路,07:08:01.290,20250824
薄荷,07:08:04.882,20250824
薄荷,07:08:06.341,20250824
混沌炉心,07:09:16.687,20250824
混沌装置,07:09:16.983,20250824
须弥蔷薇,07:10:00.277,20250824
混沌装置,07:10:15.833,20250824
混沌回路,07:13:43.103,20250824
混沌回,07:13:43.207,20250824
混沌装置,07:13:43.261,20250824
混沌炉心,07:13:43.517,20250824
混沌炉心,07:15:48.263,20250824
混沌回路,07:15:48.406,20250824
混沌回路,07:16:05.845,20250824
混沌装置,07:16:06.097,20250824
微光角菌,07:16:51.900,20250824
微光角菌,07:16:56.445,20250824
混沌装置,07:17:12.540,20250824
混沌回路,07:17:12.702,20250824
混沌装量,07:18:20.737,20250824
混沌装置,07:18:20.800,20250824
混沌回路,07:18:20.993,20250824
混沌模块,07:18:48.688,20250824
脆弱的骨,07:21:38.326,20250824
脆弱的骨片,07:21:38.377,20250824
结实的骨片,07:21:38.630,20250824
结实的骨片,07:23:31.224,20250824
危弱的骨,07:23:45.464,20250824
脆弱的骨片,07:23:45.512,20250824
石化的骨片,07:23:46.408,20250824
结实的骨,07:23:46.569,20250824
结实的骨片,07:23:46.621,20250824
脆弱的骨片,07:23:46.773,20250824
石化的骨片,07:23:46.964,20250824
脆弱的骨,07:23:49.512,20250824
脆弱的骨片,07:23:49.565,20250824
结实的骨片,07:23:49.770,20250824
结实的,07:23:49.857,20250824
结实的骨人,07:24:45.964,20250824
结实的骨片,07:24:46.020,20250824
脆弱的骨片,07:24:46.213,20250824
石化的骨片,07:24:46.508,20250824
结实的骨人,07:26:03.512,20250824
结实的骨片,07:26:03.558,20250824
脆弱的骨片,07:26:03.799,20250824
薄荷,07:26:55.523,20250824
脆弱的骨片,07:27:19.196,20250824
结实的骨片,07:27:19.454,20250824
结实的,07:27:19.551,20250824
鸟蛋,07:27:22.649,20250824
鸟蛋,07:27:23.402,20250824
鸟蛋,07:27:24.104,20250824
鸟蛋,07:27:24.850,20250824
结实的骨片,07:27:42.249,20250824
脆弱的骨片,07:27:42.457,20250824
甜甜花,07:28:01.094,20250824
石化的骨片,07:30:08.646,20250824
